movieId,id,title,genres,overview,runtime,release_date,tagline,vote_count,vote_average,poster_path,backdrop_path,cast,director,keywords,score
169900,314095,The Lost City of Z,"['Adventure', 'Drama', 'History']","A true-life drama in the 1920s, centering on British explorer Col. Percy Fawcett, who discovered evidence of a previously unknown, advanced civilization in the Amazon and disappeared whilst searching for it.",141,2017-03-15,A man's reach should exceed his grasp... or what's a heaven for?,2964,6.395,/dgDVkGFltTm1MCoFtlq91r7jwi9.jpg,/2FT6JiYzHXe4taq3iWjNoDgrOEP.jpg,"['Charlie Hunnam', 'Robert Pattinson', 'Sienna Miller']",James Gray,"['based on novel or book', 'snake', 'world war i', 'river', 'expedition', 'lost civilisation', 'tribe', 'biography', 'amazon rainforest', 'colonel', 'jungle', 'south america', 'explorer', 'journey', '1920s', 'mysterious lands', 'mischievous', 'admiring']",6.411811400792602
266788,554230,The Lost Daughter,['Drama'],A woman's seaside vacation takes a dark turn when her obsession with a young mother forces her to confront secrets from her past.,122,2021-12-15,Being a mother is a crushing responsibility.,1029,6.484,/t1oLNRFixpFOVsyz1HCqCUW3wiW.jpg,/6jRHaYJyje5RNS3L353udrPU3ME.jpg,"['Olivia Colman', 'Jessie Buckley', 'Dakota Johnson']",Maggie Gyllenhaal,"['daughter', 'mother', 'beach', 'based on novel or book', 'greece', 'vacation', 'doll', 'motherhood', 'woman director', 'dramatic', 'sentimental']",6.5253622338517845
1544,330,The Lost World: Jurassic Park,"['Adventure', 'Action', 'Science Fiction']","Four years after Jurassic Park's genetically bred dinosaurs ran amok, multimillionaire John Hammond shocks chaos theorist Ian Malcolm by revealing that he has been breeding more beasties at a secret location. Malcolm, his paleontologist ladylove and a wildlife videographer join an expedition to document the lethal lizards' natural behavior in this action-packed thriller.",129,1997-05-23,Something has survived.,8803,6.559,/6fSkhv35nPSw9hwPVCMINQFG1WD.jpg,/A4rYaPdzgocCjQ0n9LUSYUxyvpS.jpg,"['Jeff Goldblum', 'Julianne Moore', 'Pete Postlethwaite']",Steven Spielberg,"['exotic island', 'island', 'velociraptor', 'dna', 'tyrannosaurus rex', 'paleontology', 'san diego, california', 'sequel', 'dinosaur', 'creature', 'scientist', 'amusement park', 'theme park', 'costa rica', 'animal horror', 'father daughter relationship', 'absurd', 'cliché']",6.563557225848653
263621,410113,The Loud House Movie,"['Animation', 'Family', 'Comedy', 'Adventure', 'Fantasy']",The Loud family travel to Scotland and discover they are descendants of Scottish royalty as they move into their giant ancestral castle.,83,2021-08-20,The Louds are about to rule.,194,7.326,/7dM5DILTl9ddpjvnJhs2nA1U9Ru.jpg,/9p3bwHTpX5Axpyp4gxqmDxWaau0.jpg,"['Asher Bishop', 'David Tennant', 'Michelle Gomez']",Dave Needham,['musical'],7.2923601612403095
82041,46420,The Loved Ones,['Horror'],"When Brent turns down his classmate Lola's invitation to the prom, she concocts a wildly violent plan for revenge.",84,2010-08-04,Don't break her heart,782,6.7,/j4V72S1Q8IkvepOKYhj0nCuWquz.jpg,/4paOhPYmIh6KdZtzRwqSO4VKaw4.jpg,"['Xavier Samuel', 'Robin McLeavy', 'John Brumpton']",Sean Byrne,"['high school', 'escape', 'killing', 'revenge', 'prom', 'torture']",6.737098016075651
72731,7980,The Lovely Bones,"['Fantasy', 'Drama']","After being brutally murdered, 14-year-old Susie Salmon watches from heaven over her grief-stricken family -- and her killer. As she observes their daily lives, she must balance her thirst for revenge with her desire for her family to heal.",136,2009-12-26,The story of a life and everything that came after...,4769,7.068,/sn0iDphRxQ7I6aLd9igIgACITak.jpg,/aoQW8NH6yY2ioQke0iKt0JZxXgv.jpg,"['Saoirse Ronan', 'Mark Wahlberg', 'Rachel Weisz']",Peter Jackson,"['rape', 'based on novel or book', 'afterlife', 'loss of loved one', 'tree', '1970s', 'serial killer', 'corpse', 'pedophile', 'teenage love', 'grieving', 'childhood sexual abuse', 'based on young adult novel']",7.0696207162424995
94325,77877,The Lucky One,"['Drama', 'Romance']",A Marine travels to Louisiana after serving three tours in Iraq and searches for the unknown woman he believes was his good luck charm during the war.,101,2012-04-19,,3732,7.165,/vF1ZuIkF9Z71VzVvG265xJUawb0.jpg,/zGZpy2u5yRczyRMOlNTEm8vJMCi.jpg,"['Zac Efron', 'Taylor Schilling', 'Blythe Danner']",Scott Hicks,"['husband wife relationship', 'based on novel or book', 'iraq war veteran', 'photo', 'kennel', 'playing chess', 'bomb explosion']",7.165428061538461
107883,191714,The Lunchbox,"['Drama', 'Romance']","A mistaken delivery in Mumbai's famously efficient lunchbox delivery system (Mumbai's Dabbawallahs) connects a young housewife to a stranger in the dusk of his life. They build a fantasy world together through notes in the lunchbox. Gradually, this fantasy threatens to overwhelm their reality.",104,2013-09-20,Can You Fall In Love With Someone You Have Never Met?,743,7.345,/jSOiz1h97i3qwjZJXY8SeLvjPsl.jpg,/lgrgEf43kYFm9mh6pj8ArcaxUbd.jpg,"['Irrfan Khan', 'Nimrat Kaur', 'Nawazuddin Siddiqui']",Ritesh Batra,"['housewife', 'mumbai (bombay), india', 'food', 'tiffin', 'gastronomia', 'indian cuisine']",7.332738440644362
8950,4553,The Machinist,"['Thriller', 'Drama']","Trevor, an insomniac lathe operator, experiences unusual occurrences at work and home. A strange man follows him everywhere, but no one else seems to notice him.",101,2004-09-24,How do you wake up from a nightmare if you’re not asleep?,5814,7.525,/diAYqR4xdF9Hnj7qun6DEQhRrT2.jpg,/hokXWehieJ2mdiward3L0qnGI7r.jpg,"['Christian Bale', 'Jennifer Jason Leigh', 'Aitana Sánchez-Gijón']",Brad Anderson,"['factory', 'insomnia', 'post it', 'machinist', 'osha', 'taunting', 'manhole', 'one armed man', 'torment', ""mother's day"", 'losing weight', 'old photograph', 'dostoevsky', 'urban gothic']",7.521356740660089
259943,680531,The Mad Women's Ball,"['Thriller', 'Drama', 'History']",A woman who is unfairly institutionalized at a Paris asylum plots to escape with the help of one of its nurses. Based on the novel 'Le bal des folles' by Victoria Mas.,122,2021-09-12,,330,7.097,/A8KeSPmFDxqHKwNzyiuwUvPIrw0.jpg,/26aZuA5I52lTJlvpRaJtz1TcgU0.jpg,"['Lou de Laâge', 'Mélanie Laurent', 'Benjamin Voisin']",Mélanie Laurent,"['paris, france', 'based on novel or book', 'insane asylum', 'woman director', 'mental hospital', 'unseen spirit', 'house of psychotic women']",7.11216985177665
117368,10258,The Madagascar Penguins in a Christmas Caper,"['Animation', 'Comedy', 'Family']","During the holiday season, when the animals of the Central Park Zoo are preparing for Christmas, Private, the youngest of the penguins notices that the Polar Bear is all alone. Assured that nobody should have to spend Christmas alone, Private goes into the city for some last-minute Christmas shopping. Along the way, he gets stuffed into a stocking",11,2005-09-23,,370,6.8,/gOVdfrRfzQjYwezOxIap13j05d8.jpg,/gdJ6j1hmt6dQgObWxDJAHUb58o6.jpg,"['Tom McGrath', 'Chris Miller', 'Christopher Knights']",Gary Trousdale,"['rescue', 'holiday', 'zoo', 'penguin', 'cartoon', 'madagascar', 'animals', 'christmas', 'short film', 'talking animal']",6.857568943778801
134575,239877,The Mafia Kills Only in Summer,"['Romance', 'Comedy', 'Crime', 'Drama']","While Arturo tries to gain the love of Flora, he witnesses the history of Sicily from 1969 to 1992, miraculously dodging the crimes of the Mafia and supporting as a journalist the heroic struggle of the judges and policemen who fought this infamous organization.",90,2013-11-28,A Deadly Serious Comedy,1117,7.326,/ckYR7w9XmbyQHNoC1UD5j1Lax3u.jpg,/x4xN5sCsNZ3MNJroMktt1CvyYOH.jpg,"['Pif', 'Cristiana Capotondi', 'Rosario Lisma']",Pif,"['journalist', 'judge', 'sicily, italy', 'mafia', 'sicilian mafia']",7.318651076714648
6591,8094,The Magdalene Sisters,"['Drama', 'History']",Three young Irish women struggle to maintain their spirits while they endure dehumanizing abuse as inmates of a Magdalene Sisters Asylum.,119,2002-08-30,In a place that defied belief their only hope was each other.,425,7.432,/akOnyPsfzcDvCwP3lzY35i2NIha.jpg,/teMi2HuGuWOmBL599u7dg1xtD1Q.jpg,"['Anne-Marie Duff', 'Nora-Jane Noone', 'Dorothy Duffy']",Peter Mullan,"['nun', ""girls' boarding school"", 'based on true story', 'sin', 'psychological abuse', 'punishment', 'sexual harassment', 'religion', 'torture', 'ireland', 'human rights', 'catholic', 'convent school', 'laundry', 'physical abuse', 'evil nun', 'convent (nunnery)', '1960s', ""women's rights"", 'magdalene asylum']",7.400378162781187
96969,101731,The Magic of Belle Isle,"['Drama', 'Comedy']","In an effort to tap into his original talent, a wheelchair-bound author moves to a rural town, where he befriends a single mother and her three kids, who help reignite his passion for writing.",109,2012-07-06,A re-coming of age story.,420,6.979,/imoZLjmCnfG4f69Dq0f2Zsr9XOR.jpg,/fM4TVNg27IBCYAz8FUiLefWck1p.jpg,"['Morgan Freeman', 'Virginia Madsen', 'Madeline Carroll']",Rob Reiner,"['tenderness', 'inspiration', 'author', 'family', 'alcoholic', 'typewriter', 'neighborhood', 'adult child friendship', 'mother daughter relationship', 'loving', 'loss of wife', 'adoring', 'appreciative', 'comforting']",7.006952317355372
162350,333484,The Magnificent Seven,"['Adventure', 'Action', 'Western']","Looking to mine for gold, greedy industrialist Bartholomew Bogue seizes control of the Old West town of Rose Creek. With their lives in jeopardy, Emma Cullen and other desperate residents turn to bounty hunter Sam Chisolm for help. Chisolm recruits an eclectic group of gunslingers to take on Bogue and his ruthless henchmen. With a deadly showdown on the horizon, the seven mercenaries soon find themselves fighting for more than just money once the bullets start to fly.",132,2016-09-14,Justice has a number.,6127,6.468,/ezcS78TIjgr85pVdaPDd2rSPVNs.jpg,/8GXri7UnwE7dVNfUAZVDn7Z8UBZ.jpg,"['Denzel Washington', 'Chris Pratt', 'Ethan Hawke']",Antoine Fuqua,"['remake', 'angry']",6.475467763140042
4994,11086,The Majestic,"['Drama', 'Romance']","Set in 1951, a blacklisted Hollywood writer gets into a car accident, loses his memory and settles down in a small town where he is mistaken for a long-lost son.",152,2001-12-21,Sometimes your life comes into focus one frame at a time.,773,6.755,/m9WrB91B8ghxIZhyFugkoSleBE7.jpg,/1K1dvjsHOBrj03NqpfSWmrkdzIk.jpg,"['Jim Carrey', 'Martin Landau', 'Laurie Holden']",Frank Darabont,"['california', 'amnesia', 'falsely accused', 'prosecution', 'mistaken identity', 'anti-communism', 'hollywood', 'writer', 'blacklist', '1950s']",6.788291423655914
166767,124277,The Maker,"['Animation', 'Music', 'Fantasy']",A strange creature races against time to make the most important and beautiful creation of his life.,6,2011-06-23,Life is what you make it.,155,7.535,/4geL2tHSHECuG0WjHYMxaUidiWa.jpg,/cTmtlMffomDOlIMe4CqqjZqH5K7.jpg,,Christopher Kezelos,"['stop motion', 'short film']",7.434291879452054
27797,40823,The Man Who Copied,"['Comedy', 'Drama', 'Romance', 'Crime']","A young photocopier operator becomes infatuated with his neighbor and, unable to afford anything from her shop, turns to shady schemes to make money.",123,2003-06-13,Life is original. Everything else is copy.,358,7.503,/3RsEkEdLEFd0Q5HThqMd4X8tYZk.jpg,/fN4OThflKQ8ZT1w2qRRIJmLejKk.jpg,"['Lázaro Ramos', 'Leandra Leal', 'Luana Piovani']",Jorge Furtado,"['interracial romance', 'curious', 'wonder', 'porto alegre, brazil', 'amused']",7.455589861611374
181075,450322,The Man Who Invented Christmas,"['Drama', 'History', 'Comedy', 'Family']","In 1843, despite the fact that Dickens is a successful writer, the failure of his latest book puts his career at a crossroads, until the moment when, struggling with inspiration and confronting reality with his childhood memories, a new character is born in the depths of his troubled mind; an old, lonely, embittered man, so vivid, so human, that a whole world grows around him, a story so inspiring that changed the meaning of Christmas forever.",105,2017-10-12,How Charles Dickens wrote “A Christmas Carol” and created a tradition.,832,6.8,/qRkzRue5rTzB6PESXBJCKqROOXC.jpg,/hm8Gux0946IfeJ1PZwztOo6lVHH.jpg,"['Dan Stevens', 'Christopher Plummer', 'Jonathan Pryce']",Bharat Nalluri,"['london, england', 'husband wife relationship', 'based on novel or book', 'holiday', 'disabled child', 'victorian england', 'debt', 'literary agent', 'poverty', 'child labor', 'novelist', 'publisher', 'housemaid', 'christmas', '19th century', 'self publishing', 'slum dwellers', 'father son relationship', 'book writing']",6.827884957142857
188833,297725,The Man Who Killed Don Quixote,"['Adventure', 'Comedy']","Toby, a cynical film director finds himself trapped in the outrageous delusions of an old Spanish shoe-maker who believes himself to be Don Quixote. In the course of their comic and increasingly surreal adventures, Toby is forced to confront the tragic repercussions of a film he made in his idealistic youth.",133,2018-05-19,Today's a marvelous day for adventures!,1038,6.751,/4o4zw2c9sfHvszIb5xpuFagnouR.jpg,/xr9ZchDO4CwFdJMNoB3I924NuCd.jpg,"['Adam Driver', 'Jonathan Pryce', 'Stellan Skarsgård']",Terry Gilliam,"['spain', 'based on novel or book', 'director', 'filmmaking', 'don quixote']",6.776518077676951
157122,353326,The Man Who Knew Infinity,"['Drama', 'History']","Growing up poor in Madras, India, Srinivasa Ramanujan Iyengar earns admittance to Cambridge University during WWI, where he becomes a pioneer in mathematical theories with the guidance of his professor, G.H. Hardy.",108,2016-04-08,What does it take to prove the impossible?,1494,7.153,/v2X1BtkxaV8pzLbmM8a5gTdpg7B.jpg,/cJ6dqrHhts085zJTMaXECjp0RfX.jpg,"['Dev Patel', 'Jeremy Irons', 'Toby Jones']",Matt Brown,"['based on novel or book', 'england', 'mathematics', 'mathematician', 'mathematical theorem', 'biography', 'based on true story', 'historical figure', '1910s', 'famous people', 'historical reinterpretation', 'history and legacy', 'cambridge university']",7.154535893196405
4881,10778,The Man Who Wasn't There,"['Crime', 'Drama']","A tale of murder, crime and punishment set in the summer of 1949. Ed Crane, a barber in a small California town, is dissatisfied with his life, but his wife Doris' infidelity and a mysterious opportunity presents him with a chance to change it.",116,2001-10-26,,1647,7.526,/lrCgt8NNMyFsfmXyXiSSCRXNH4u.jpg,/xwjVHxKKk2hb6CJX46U4Cv0Zq0a.jpg,"['Billy Bob Thornton', 'Frances McDormand', 'Michael Badalucco']",Joel Coen,"['small town', 'california', 'hairdresser', 'con man', 'insurance fraud', 'black and white', 'barber', 'neo-noir', '1940s']",7.513446476680303
208683,636698,The Man Without Gravity,"['Fantasy', 'Drama', 'Comedy']",A gravity-defying boy raised in seclusion matures into an extraordinary man -- and an international celebrity -- who longs for human connection.,107,2019-10-21,,253,7.1,/f9Ppy5NfGmw25f6lWa1zJFRgXjX.jpg,/ueV2gmU5j7d0N1Xb52MuxR4ol82.jpg,"['Elio Germano', 'Michela Cescon', ""Silvia D'Amico""]",Marco Bonfanti,,7.118248964037855
6286,7294,The Man Without a Past,"['Comedy', 'Drama', 'Romance']","Arriving in Helsinki, a nameless man is beaten within an inch of his life by thugs, miraculously recovering only to find that he has completely lost his memory. Back on the streets, he attempts to begin again from zero, befriending a moody dog and becoming besotted with a Salvation Army volunteer.",97,2002-03-01,,388,7.429,/9tBepCujkyNg1qM52MsaJfDkIRw.jpg,/nvzRMLQSYB1XYooexBr8Nqp5vcU.jpg,"['Markku Peltola', 'Kati Outinen', 'Juhani Niemelä']",Aki Kaurismäki,"['helsinki, finland', 'amnesia', 'trailer park']",7.395214428318584
55908,13363,The Man from Earth,"['Science Fiction', 'Drama']","A departing professor gathers his closest colleagues for an intimate farewell, but the night takes an unexpected turn when he shares a stunning secret about his past. As the conversation unfolds, skepticism and curiosity collide, challenging everything they thought they knew about history, science, and belief.",87,2007-06-10,From one of the acclaimed writers of Star Trek and The Twilight Zone comes a story that transcends both time and space...,2681,7.628,/V086R82gNgWrotaXZFO4JhdgB1.jpg,/gt4EnUGbbGbNOX0q47YII3WxB48.jpg,"['David Lee Smith', 'Tony Todd', 'John Billingsley']",Richard Schenkman,"['immortality', 'birthday', 'legend', 'philosophy', 'professor', 'psychology', 'bible', 'time', 'survival', 'anthropology', 'prehistory', 'religion', 'memory', 'church', 'cavemen', 'dialog driven']",7.61779705704918
86892,51608,The Man from Nowhere,"['Action', 'Thriller', 'Crime']",An ex-special agent is involved in a convoluted drug ring drama. He has to save a drug smuggler's innocent daughter from being the victim of her parents' fight.,119,2010-08-04,"Nothing to lose, nothing to compromise.",1382,7.699,/ld19CFIo27t41JXSGZdaPMUGTxh.jpg,/uEqrGVBELVFaNVMOE4ExjLCMV3j.jpg,"['Won Bin', 'Kim Sae-ron', 'Kim Tae-hun']",Lee Jeong-beom,"['friendship', 'martial arts', 'assassin', 'hero', 'hitman', 'child labour', 'human trafficking', 'protection', 'revenge', 'tragic hero', 'disappearance', 'drugs', 'detached', 'neo-noir', 'organ trafficking', 'sentimental', 'ambiguous', 'earnest', 'straightforward']",7.676488880774551
138036,203801,The Man from U.N.C.L.E.,"['Comedy', 'Action', 'Adventure']","At the height of the Cold War, a mysterious criminal organization plans to use nuclear weapons and technology to upset the fragile balance of power between the United States and Soviet Union. CIA agent Napoleon Solo and KGB agent Illya Kuryakin are forced to put aside their hostilities and work together to stop the evildoers in their tracks. The duo's only lead is the daughter of a missing German scientist, whom they must find soon to prevent a global catastrophe.",116,2015-08-13,Saving the world never goes out of style.,6533,7.085,/y5yZaForGSJbPD66Cvq9AT5WMAD.jpg,/bu0LiPEWKHWViRoaFwlTAzZ8wyS.jpg,"['Henry Cavill', 'Armie Hammer', 'Alicia Vikander']",Guy Ritchie,"['central intelligence agency (cia)', 'spy', 'cold war', 'kgb', 'remake', 'nostalgic', 'buddy cop', 'russian spy', 'american spy']",7.086022422555707
109802,73624,The Man from the Future,"['Comedy', 'Fantasy', 'Science Fiction', 'Romance']","Zero is a brilliant scientist. However, 20 years ago, he was publicly humiliated when he lost Helena, the love of his life. One day, an accidental experience with one of his inventions causes him to travel back in time to 1991. Having taken the opportunity to change history, Zero returns to own time to find totally changed.",106,2011-09-02,Nothing will be like before.,365,7.225,/cWfdBMbe3SodE14h3VptXy6sQZm.jpg,/hel4RhpqHWamrfCueE7TZMEWJ5c.jpg,"['Wagner Moura', 'Alinne Moraes', 'Maria Luísa Mendonça']",Cláudio Torres,"['time travel', 'witty', 'romantic', 'amused']",7.219836647086247
1801,9313,The Man in the Iron Mask,"['Adventure', 'Action', 'Drama']","Years have passed since the Three Musketeers, Aramis, Athos and Porthos, have fought together with their friend, D'Artagnan. But with the tyrannical King Louis using his power to wreak havoc in the kingdom while his twin brother, Philippe, remains imprisoned, the Musketeers reunite to abduct Louis and replace him with Philippe.",132,1998-03-12,For the honor of a king. And the destiny of a country. All for one.,3951,6.642,/zHE9yRURvA7DyhYtQxkGTfE1Ywi.jpg,/nbSfG2AQIL0ST7uN7D7wN4nVqLJ.jpg,"['Leonardo DiCaprio', 'Gabriel Byrne', 'Jeremy Irons']",Randall Wallace,"['mask', 'france', 'swordplay', 'loyalty', 'palace', 'bastille', 'sword fight', 'remake', 'royalty', 'rural area', 'conspiracy', 'musketeer', 'twins', 'period drama', 'swashbuckler', 'tyrant', 'palace intrigue', 'baroque', '17th century', 'louis xiv']",6.6507414499626405
179099,339259,The Man with the Iron Heart,"['War', 'Action', 'History', 'Thriller']","With the Third Reich at its peak in 1942, the Czech resistance in London plans the most ambitious military operation of WWII –  Anthropoid. Two young recruits are sent to Prague to assassinate the most ruthless Nazi leader – Reinhard Heydrich, head of the Reich Security Main Office, the Gestapo and the architect of the Final Solution.",120,2017-05-25,The true story of how the architect of the Holocaust was assassinated,788,6.6,/ZVQfCY2DgCjrm8w2saXvT8Ao3B.jpg,/pKXtR7X45VFyC1zpEXSw2zZyWPF.jpg,"['Jason Clarke', 'Rosamund Pike', ""Jack O'Connell""]",Cédric Jimenez,"['assassination', 'based on novel or book', 'nazi', 'world war ii', 'operation anthropoid', 'czech history', 'assassination of reinhard heydrich (1942)']",6.6443484995305155
8781,14462,The Manchurian Candidate,"['Drama', 'Thriller', 'Mystery']","Years after his squad was ambushed during the Gulf War, Major Ben Marco finds himself having terrible nightmares. He begins to doubt that his fellow squad-mate Sergeant Raymond Shaw, now a vice-presidential candidate, is the hero he remembers him being. As Marco's doubts deepen, Shaw's political power grows, and, when Marco finds a mysterious implant embedded in his back, the memory of what really happened begins to return.",129,2004-07-30,Everything is under control.,1629,6.479,/4xEWtEbKK2EXMZ8UPff8hDCSiVW.jpg,/qHJguH1M4AnCFaHp9JW2xAF84Nj.jpg,"['Denzel Washington', 'Meryl Streep', 'Liev Schreiber']",Jonathan Demme,"['gulf war', 'senator', 'canoe', 'kuwait', 'conspiracy', 'war hero', 'u.s. congress', 'implant']",6.505892452215003
239490,672647,The Map of Tiny Perfect Things,"['Fantasy', 'Romance']",Two teenagers trapped in an endless time loop set out to find all the tiny things that make that one day perfect.,99,2021-02-12,One day. Infinite possibilities.,823,7.126,/6y3ev0rJFbHA1hU22UPmmfzBjrG.jpg,/gg9zZB9xLPWmuxOpKw0HX0QLMN6.jpg,"['Kyle Allen', 'Kathryn Newton', 'Jermaine Harris']",Ian Samuels,"['small town', 'love', 'cancer', 'time loop', 'based on short story', 'loss of mother', 'love story', 'teenager']",7.130645909357385
232131,634528,The Marksman,"['Action', 'Drama', 'Thriller']","Jim Hanson’s quiet life is suddenly disturbed by two people crossing the US/Mexico border – a woman and her young son – desperate to flee a Mexican cartel. After a shootout leaves the mother dead, Jim becomes the boy’s reluctant defender. He embraces his role as Miguel’s protector and will stop at nothing to get him to safety, as they go on the run from the relentless assassins.",108,2021-01-15,Justice comes down to him.,1665,6.804,/6vcDalR50RWa309vBH1NLmG2rjQ.jpg,/5Zv5KmgZzdIvXz2KC3n0MyecSNL.jpg,"['Liam Neeson', 'Jacob Perez', 'Katheryn Winnick']",Robert Lorenz,"['assassin', 'mexico', 'war veteran', 'usa–mexico border', 'murder', 'drug cartel', 'farmer', 'dead dog', 'road movie']",6.818302441642568
134130,286217,The Martian,"['Drama', 'Adventure', 'Science Fiction']","During a manned mission to Mars, Astronaut Mark Watney is presumed dead after a fierce storm and left behind by his crew. But Watney has survived and finds himself stranded and alone on the hostile planet. With only meager supplies, he must draw upon his ingenuity, wit and spirit to subsist and find a way to signal to Earth that he is alive.",141,2015-09-30,Bring him home,20374,7.689,/3ndAx3weG6KDkJIRMCi5vXX6Dyb.jpg,/9pubUbDX3eKB6ZuKxbFgv4cBZrz.jpg,"['Matt Damon', 'Jessica Chastain', 'Kristen Wiig']",Ridley Scott,"['spacecraft', 'planet mars', 'based on novel or book', 'nasa', 'isolation', 'botanist', 'alone', 'survival', 'space', 'engineering', 'stranded', 'astronaut', 'struggle for survival', 'duringcreditsstinger', 'deep space', 'potatoes', '2030s', 'suspenseful']",7.687438639866915
2006,9342,The Mask of Zorro,"['Action', 'Adventure']","It has been twenty years since Don Diego de la Vega fought Spanish oppression in Alta California as the legendary romantic hero, Zorro. Having escaped from prison he transforms troubled bandit Alejandro into his successor, in order to foil the plans of the tyrannical Don Rafael Montero who robbed him of his freedom, his wife and his precious daughter.",136,1998-07-16,No one has seen his face... but everyone ... knows this mark.,4134,6.576,/bdMufwGDDzqu4kTSQwrKc5WR4bu.jpg,/wBgpRRyjiXi89v0jtf2mcVT65cY.jpg,"['Antonio Banderas', 'Anthony Hopkins', 'Catherine Zeta-Jones']",Martin Campbell,"['epic', 'california', 'hero', 'horseback riding', 'spy', 'superhero', 'sword fight', 'revenge', 'vigilante', 'swashbuckler', 'action hero', 'zorro', 'vigilante justice']",6.585366584468794
96728,68722,The Master,['Drama'],"Freddie, a volatile, heavy-drinking veteran who suffers from post-traumatic stress disorder, finds some semblance of a family when he stumbles onto the ship of Lancaster Dodd, the charismatic leader of a new ""religion"" he forms after World War II.",137,2012-09-14,,3084,7.112,/jjVGdNt4fYb3T2hjISGZ2qnCuaV.jpg,/bwgjIlMoSyU1Iw0IhNIFUeSbNDy.jpg,"['Joaquin Phoenix', 'Philip Seymour Hoffman', 'Amy Adams']",Paul Thomas Anderson,"['post-traumatic stress disorder (ptsd)', 'sexual obsession', 'religion', 'drifter', 'alcoholic', 'handjob', 'post war', 'cult leader', 'scientology', 'religious cult', 'charismatic leader', 'right hand man', '1940s', 'past life regression', 'ambiguous', 'nude dancing']",7.113593685387548
2571,603,The Matrix,"['Action', 'Science Fiction']","Set in the 22nd century, The Matrix tells the story of a computer hacker who joins a group of underground insurgents fighting the vast and powerful computers who now rule the earth.",136,1999-03-31,Believe the unbelievable.,26716,8.231,/p96dm7sCMn4VYAStA6siNz30G1r.jpg,/8K9qHeM6G6QjQN0C5XKFGvK5lzM.jpg,"['Keanu Reeves', 'Laurence Fishburne', 'Carrie-Anne Moss']",Lana Wachowski,"['man vs machine', 'martial arts', 'dreams', 'artificial intelligence (a.i.)', 'saving the world', 'hacker', 'self sacrifice', 'virtual reality', 'fight', 'prophecy', 'truth', 'philosophy', 'dystopia', 'insurgence', 'simulated reality ', 'cyberpunk', 'dream world', 'messiah', 'action hero', 'gnosticism', 'allegory of the cave']",8.22851310386856
6365,604,The Matrix Reloaded,"['Adventure', 'Action', 'Thriller', 'Science Fiction']","The Resistance builds in numbers as humans are freed from the Matrix and brought to the city of Zion. Neo discovers his superpowers, including the ability to see the code inside the Matrix. With machine sentinels digging to Zion in 72 hours, Neo, Morpheus and Trinity must find the Keymaker to ultimately reach the Source.",138,2003-05-15,Free your mind.,11405,7.063,/9TGHDvWrqKBzwDxDodHYXEmOE6J.jpg,/96WHK0TiIslmM8rGVIejMtMtaPG.jpg,"['Keanu Reeves', 'Laurence Fishburne', 'Carrie-Anne Moss']",Lana Wachowski,"['dying and death', 'future', 'mission', 'man vs machine', 'underground world', 'martial arts', 'kung fu', 'hero', 'dreams', 'artificial intelligence (a.i.)', 'computer', 'saving the world', 'computer virus', 'virtual reality', 'fight', 'prophecy', 'faith', 'truth', 'key', 'dystopia', 'simulation', 'plato', 'precognition', 'rave', 'car crash', 'cyberpunk', 'action hero', 'gnosticism', 'oracle', 'grand', 'romantic', 'defiant', 'sardonic']",7.063710865951695
263009,624860,The Matrix Resurrections,"['Science Fiction', 'Action', 'Adventure']","Plagued by strange memories, Neo's life takes an unexpected turn when he finds himself back inside the Matrix.",147,2021-12-16,Return to the Source.,6088,6.366,/8c4a8kE7PizaGQQnditMmI1xbRp.jpg,/k0Cuybu9ECuc47ODlHcIP8TJCZi.jpg,"['Keanu Reeves', 'Carrie-Anne Moss', 'Yahya Abdul-Mateen II']",Lana Wachowski,"['future', 'man vs machine', 'underground world', 'artificial intelligence (a.i.)', 'computer', 'virtual reality', 'prophecy', 'dystopia', 'cyberpunk', 'aftercreditsstinger', 'dream world', 'woman director', 'philosophical', 'gnosticism', 'grand', 'romantic', 'sincere']",6.3745762226267875
6934,605,The Matrix Revolutions,"['Adventure', 'Action', 'Thriller', 'Science Fiction']",The human city of Zion defends itself against the massive invasion of the machines as Neo fights to end the war at another front while also opposing the rogue Agent Smith.,129,2003-11-05,Everything that has a beginning has an end.,10294,6.743,/t1wm4PgOQ8e4z1C6tk1yDNrps4T.jpg,/533xAMhhVyjTy8hwMUFEt5TuDfR.jpg,"['Keanu Reeves', 'Laurence Fishburne', 'Carrie-Anne Moss']",Lilly Wachowski,"['dying and death', 'rescue', 'future', 'mission', 'man vs machine', 'underground world', 'machine town', 'martial arts', 'kung fu', 'hero', 'dreams', 'fortune teller', 'artificial intelligence (a.i.)', 'computer', 'saving the world', 'flying', 'temple', 'computer virus', 'virtual reality', 'fight', 'faith', 'truth', 'philosophy', 'key', 'killer robot', 'subway', 'dystopia', 'sun', 'sunlight', 'precognition', 'super computer', 'ying yang', 'cyberpunk', 'philosophical', 'action hero', 'gnosticism', 'grand']",6.7457643291755165
